,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,screen_name,username,user_id,tweet_id,tweet_url,timestamp,timestamp_epochs,text,text_html,links,hashtags,has_media,img_urls,video_url,likes,retweets,replies,is_replied,is_reply_to,parent_tweet_id,reply_to_users,classofspeech,month
401,401,2550,2550,brian_oddfeet,Brian Campbell,375907713,1084245470816407552,/brian_oddfeet/status/1084245470816407552,2019-01-13 00:27:19,1547339239,"Spot on! I fucking despise Heidi Allen. Her voting record is no different from other Tory MPs. If she's genuinely sincere, she should prove it by apologising for her past actions.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Spot on! I fucking despise <strong>Heidi Allen</strong>. Her voting record is no different from other Tory MPs. If she's genuinely sincere, she should prove it by apologising for her past actions.</p>",[],[],False,[],,1,0,0,False,True,1.0841775581476454e+18,"[{'screen_name': 'CCleePolitical', 'user_id': '2465842831'}, {'screen_name': 'Channel4News', 'user_id': '14569869'}]",offensive_language,1
415,415,1056,1056,peterpalmer901,Peter Palmer,120440963,1072823031741988865,/peterpalmer901/status/1072823031741988865,2018-12-12 11:58:37,1544615917,But May is framing vote of confidence in her as vote on her Brexit plan. Can Heidi Allen or any other sensible Tory support her on that basis?,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">But May is framing vote of confidence in her as vote on her Brexit plan. Can <strong>Heidi Allen</strong> or any other sensible Tory support her on that basis?</p>",[],[],False,[],,0,0,0,False,True,1.0727764278320332e+18,"[{'screen_name': 'heidiallen75', 'user_id': '426116125'}, {'screen_name': 'Anna_Soubry', 'user_id': '326184301'}]",offensive_language,12
434,434,2369,2369,Philosopha1,Phil Osopha - No more Tories!,82087205,1085888007310376962,/Philosopha1/status/1085888007310376962,2019-01-17 13:14:10,1547730850,"Snidey Heidi Allen, pompous Alan Duncan etc etc. Theyâre a rabble of plastic elitists who dont give a shit about the country.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Snidey <strong>Heidi Allen</strong>, pompous Alan Duncan etc etc. Theyâre a rabble of plastic elitists who dont give a shit about the country.</p>",[],[],False,[],,1,0,0,False,True,1.0858644767112274e+18,"[{'screen_name': 'kellydanceclub', 'user_id': '823260136651259904'}, {'screen_name': 'PeoplesMomentum', 'user_id': '3751450582'}, {'screen_name': 'allidscb', 'user_id': '728266404387033088'}]",offensive_language,1
436,436,2827,2827,mountainhippo,Nick Telford-Reed,14421219,1082286897957912577,/mountainhippo/status/1082286897957912577,2019-01-07 14:44:39,1546872279,"Heidi Allen (who is my MP) laying out her position on Brexit. I applaud the way @heidiallen75 is trying to keep her consituents up to date - if all MPs could do the same, I think the electorate would be in a better position.https://www.youtube.com/watch?v=b5Mv3LIziosÂ â¦","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Heidi Allen</strong> (who is my MP) laying out her position on Brexit. I applaud the way <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""426116125"" dir=""ltr"" href=""/heidiallen75""><s>@</s><b>heidiallen75</b></a> is trying to keep her consituents up to date - if all MPs could do the same, I think the electorate would be in a better position.<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.youtube.com/watch?v=b5Mv3LIzios"" dir=""ltr"" href=""https://t.co/q4KXmBIBa3"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.youtube.com/watch?v=b5Mv3LIzios""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">youtube.com/watch?v=b5Mv3L</span><span class=""invisible"">Izios</span><span class=""tco-ellipsis""><span class=""invisible"">Â </span>â¦</span></a></p>",['https://www.youtube.com/watch?v=b5Mv3LIzios'],[],False,[],,6,0,2,True,False,,[],offensive_language,1
440,440,3916,3916,TheDaiLlew,David Llewellyn,28070552,1100717510104662016,/TheDaiLlew/status/1100717510104662016,2019-02-27 11:21:19,1551266479,"Heidi Allen has an entire plate of chicken, Gavin Shuker's got a beer, Angela Smith's on the white wine and Mike Gapes is on the red, Chukka Umuna has some sort of bap, and I can see only one salad and bottle of water (Soubry). But otherwise, yeah. What a bunch of saddos. https://twitter.com/SunPolitics/status/1100655530849300480Â â¦","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en""><strong>Heidi Allen</strong> has an entire plate of chicken, Gavin Shuker's got a beer, Angela Smith's on the white wine and Mike Gapes is on the red, Chukka Umuna has some sort of bap, and I can see only one salad and bottle of water (Soubry). But otherwise, yeah. What a bunch of saddos. <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/SunPolitics/status/1100655530849300480"" dir=""ltr"" href=""https://t.co/huyYxiR6H7"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/SunPolitics/status/1100655530849300480""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/SunPolitics/st</span><span class=""invisible"">atus/1100655530849300480</span><span class=""tco-ellipsis""><span class=""invisible"">Â </span>â¦</span></a></p>",['https://twitter.com/SunPolitics/status/1100655530849300480'],[],False,[],,10,2,7,True,False,,[],offensive_language,2
478,478,1068,1068,PeterHu65796484,Peter Hughes,1052959324723703808,1072819221187354624,/PeterHu65796484/status/1072819221187354624,2018-12-12 11:43:29,1544615009,@BBCPolitics Heidi Allen says she will vote for May but not her deal. Is she really that stupid. So she wants May to stay and the Brexit deal won't get through. Is she really that daft. We are seeing how inadequate a lot of MPs are. No sane thought process going on in her head,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""621533"" dir=""ltr"" href=""/BBCPolitics""><s>@</s><b>BBCPolitics</b></a> <strong>Heidi Allen</strong> says she will vote for May but not her deal. Is she really that stupid. So she wants May to stay and the Brexit deal won't get through. Is she really that daft. We are seeing how inadequate a lot of MPs are. No sane thought process going on in her head</p>",[],[],False,[],,0,0,0,False,False,,[],offensive_language,12
512,512,1106,1106,scotteng2k2,scott davison,296346596,1072382195782877184,/scotteng2k2/status/1072382195782877184,2018-12-11 06:46:54,1544510814,"Heidi Allen got elected on that manifesto, she should honour the contract! She mislead and stole votes from her constituents","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Heidi Allen</strong> got elected on that manifesto, she should honour the contract! She mislead and stole votes from her constituents</p>",[],[],False,[],,3,0,0,False,True,1.0721302060376188e+18,"[{'screen_name': 'MonkeyFacedGod', 'user_id': '818637820097130496'}, {'screen_name': 'heidiallen75', 'user_id': '426116125'}]",offensive_language,12
513,513,3597,3597,BlackCloud1966,Darren *Down Periscope* Richardson,2742852911,1088874628418805760,/BlackCloud1966/status/1088874628418805760,2019-01-25 19:01:56,1548442916,"Heidi Allen and Frank Field on tour?
Sounds a bit like SergÄ Gainsborg and Jane Birkin 
Is it an anti #Austerity tour.
Or a crusade to save their own jobs?
Itâs very simple Heidi.
You go to your boss and tell her to her face âFGS enough of this Austerity. Tell the damn truth!â.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Heidi Allen</strong> and Frank Field on tour?
Sounds a bit like SergÄ Gainsborg and Jane Birkin <img alt=""ð¤®"" aria-label=""Emoji: Face vomiting"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f92e.png"" title=""Face vomiting""/>
Is it an anti <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Austerity?src=hash""><s>#</s><b>Austerity</b></a> tour.
Or a crusade to save their own jobs?
Itâs very simple Heidi.
You go to your boss and tell her to her face âFGS enough of this Austerity. Tell the damn truth!â.</p>",[],['Austerity'],False,[],,2,1,0,False,False,,[],offensive_language,1
515,515,1966,1966,010Morris,michael morris,586960089,1097103430269788162,/010Morris/status/1097103430269788162,2019-02-17 12:00:15,1550404815,The arrogant response is what i expect from Heidi Allen. She doesn't like it when it's put back on remoaners. She will be kicked out at the next election. I can't wait to see her face as she stands on stage and loses her seat. Worth waiting for.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">The arrogant response is what i expect from <strong>Heidi Allen</strong>. She doesn't like it when it's put back on remoaners. She will be kicked out at the next election. I can't wait to see her face as she stands on stage and loses her seat. Worth waiting for.</p>",[],[],False,[],,6,1,1,True,True,1.097072979148718e+18,"[{'screen_name': 'heidiallen75', 'user_id': '426116125'}, {'screen_name': 'Anna_Soubry', 'user_id': '326184301'}]",offensive_language,2
519,519,4075,4075,misslucyp,Register to Vote,138443341,1100134397116928000,/misslucyp/status/1100134397116928000,2019-02-25 20:44:14,1551127454,Heidi Allen looks like sheâs about to spit whateverâs in her mouth straight into a napkin.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Heidi Allen</strong> looks like sheâs about to spit whateverâs in her mouth straight into a napkin.</p>",[],[],False,[],,1,0,1,True,True,1.1001335982194196e+18,"[{'screen_name': 'MrRichardMiller', 'user_id': '1058674616925859840'}, {'screen_name': 'ScaryNewDad', 'user_id': '501161868'}]",offensive_language,2
523,523,1366,1366,Itisallacademic,The Underground Academic,948535635144527872,1051895107618770945,/Itisallacademic/status/1051895107618770945,2018-10-15 17:58:31,1539626311,"Actually, she didn't. Her response to Heidi Allen was significant.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Actually, she didn't. Her response to <strong>Heidi Allen</strong> was significant.</p>",[],[],False,[],,1,0,0,False,True,1.0518927304551055e+18,"[{'screen_name': 'campbellclaret', 'user_id': '19644592'}, {'screen_name': 'peoplesvote_uk', 'user_id': '3574875675'}]",offensive_language,10
534,534,1550,1550,foshtown,Fosh,41141717,1055042645335179269,/foshtown/status/1055042645335179269,2018-10-24 10:25:43,1540376743,"This is an absolute disgrace.
Fuck the conservative and unionist party, fuck them. How dare they purport to represent the people of the UK to the world with such base offensive ignorance.

Soubry, Tannock, Heidi Allen.  Why are you in the same party as this utter wallopers? https://twitter.com/guyverhofstadt/status/1055021953533272065Â â¦","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">This is an absolute disgrace.
Fuck the conservative and unionist party, fuck them. How dare they purport to represent the people of the UK to the world with such base offensive ignorance.

Soubry, Tannock, <strong>Heidi Allen</strong>.  Why are you in the same party as this utter wallopers? <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/guyverhofstadt/status/1055021953533272065"" dir=""ltr"" href=""https://t.co/2NigWs8Ujo"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/guyverhofstadt/status/1055021953533272065""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/guyverhofstadt</span><span class=""invisible"">/status/1055021953533272065</span><span class=""tco-ellipsis""><span class=""invisible"">Â </span>â¦</span></a></p>",['https://twitter.com/guyverhofstadt/status/1055021953533272065'],[],False,[],,2,1,1,True,False,,[],offensive_language,10
549,549,1784,1784,cedawnow,TM,120560224,1052869566689361921,/cedawnow/status/1052869566689361921,2018-10-18 10:30:40,1539858640,"@heidiallen75 you say the Heidi Allen who squeezes out a few tears wrongs her hands then always walks through the Tory lobby that Heidi Allen? Yeah no surprises there, non at all.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""426116125"" dir=""ltr"" href=""/heidiallen75""><s>@</s><b>heidiallen75</b></a> you say the <strong>Heidi Allen</strong> who squeezes out a few tears wrongs her hands then always walks through the Tory lobby that <strong>Heidi Allen</strong>? Yeah no surprises there, non at all.</p>",[],[],False,[],,0,0,1,True,True,1.052715092469588e+18,"[{'screen_name': 'imajsaclaimant', 'user_id': '927662736'}]",offensive_language,10
553,553,2298,2298,LuvFB_HateFifa,Vote Labour or Die...,322806753,1086054041988284416,/LuvFB_HateFifa/status/1086054041988284416,2019-01-18 00:13:56,1547770436,"'The right wingers in her party' says Heidi Allen 
Maybe her voting record is fiction & shes not also 100% a right winger?!
#bbctw","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">'The right wingers in her party' says <strong>Heidi Allen</strong> <img alt=""ð¤¨"" aria-label=""Emoji: Face with raised eyebrow"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f928.png"" title=""Face with raised eyebrow""/>
Maybe her voting record is fiction &amp; shes not also 100% a right winger?!
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/bbctw?src=hash""><s>#</s><b>bbctw</b></a></p>",[],['bbctw'],False,[],,0,0,0,False,False,,[],offensive_language,1
559,559,721,721,GoldsmithCN,Dr Carlie Goldsmith,262251322,1093600369224101893,/GoldsmithCN/status/1093600369224101893,2019-02-07 20:00:20,1549569620,Heidi Allen can fuck off https://www.theyworkforyou.com/mp/25348/heidi_allen/south_cambridgeshire/divisions?policy=6670Â â¦,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Heidi Allen</strong> can fuck off <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.theyworkforyou.com/mp/25348/heidi_allen/south_cambridgeshire/divisions?policy=6670"" dir=""ltr"" href=""https://t.co/9R4Y2lOZgQ"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.theyworkforyou.com/mp/25348/heidi_allen/south_cambridgeshire/divisions?policy=6670""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">theyworkforyou.com/mp/25348/heidi</span><span class=""invisible"">_allen/south_cambridgeshire/divisions?policy=6670</span><span class=""tco-ellipsis""><span class=""invisible"">Â </span>â¦</span></a></p>",['https://www.theyworkforyou.com/mp/25348/heidi_allen/south_cambridgeshire/divisions?policy=6670'],[],False,[],,1,0,0,False,False,,[],offensive_language,2
578,578,3737,3737,lychylin,warz #IStandWithCorbyn #GE ð¹,4915672559,1088729993134465024,/lychylin/status/1088729993134465024,2019-01-25 09:27:12,1548408432,"Heidi Allen compassionate Tory...sadly,no. Opportunistic kindness is cynical or too late. Too many people died from her actions in Parliament...'social murder' on all their hands. https://twitter.com/RyanRevox/status/1088599325607948289Â â¦","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en""><strong>Heidi Allen</strong> compassionate Tory...sadly,no. Opportunistic kindness is cynical or too late. Too many people died from her actions in Parliament...'social murder' on all their hands. <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/RyanRevox/status/1088599325607948289"" dir=""ltr"" href=""https://t.co/prGQ8h5SlC"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/RyanRevox/status/1088599325607948289""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/RyanRevox/stat</span><span class=""invisible"">us/1088599325607948289</span><span class=""tco-ellipsis""><span class=""invisible"">Â </span>â¦</span></a></p>",['https://twitter.com/RyanRevox/status/1088599325607948289'],[],False,[],,1,0,0,False,False,,[],offensive_language,1
580,580,4266,4266,robertl61855651,robert lewis,1256676624,1099691515205554176,/robertl61855651/status/1099691515205554176,2019-02-24 15:24:23,1551021863,Marr ! Heidi Allen is a hell of a sort ! Even though sheâs a Tory !! ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Marr ! <strong>Heidi Allen</strong> is a hell of a sort ! Even though sheâs a Tory !! <img alt=""ð"" aria-label=""Emoji: Sparkling heart"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f496.png"" title=""Sparkling heart""/><img alt=""ð"" aria-label=""Emoji: Purple heart"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f49c.png"" title=""Purple heart""/><img alt=""ð"" aria-label=""Emoji: Kiss mark"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f48b.png"" title=""Kiss mark""/><img alt=""ð"" aria-label=""Emoji: Kiss mark"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f48b.png"" title=""Kiss mark""/><img alt=""â¤ï¸"" aria-label=""Emoji: Red heart"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/2764.png"" title=""Red heart""/></p>",[],[],False,[],,0,0,0,False,False,,[],offensive_language,2
585,585,621,621,LouLeMarquand,Louis Le Marquand,811563425767813120,1056488898833117185,/LouLeMarquand/status/1056488898833117185,2018-10-28 10:12:36,1540721556,"So it's YOUR fault that we have increasing debt & unsustainable debt! You should be ashamed!
This is all because you can't control your emotions. You see someone suffering & instead of asking for voluntary charity you compel people to give up their money! Disgraceful.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">So it's YOUR fault that we have increasing debt &amp; unsustainable debt! You should be ashamed!
This is all because you can't control your emotions. You see someone suffering &amp; instead of asking for voluntary charity you compel people to give up their money! Disgraceful.</p>",[],[],False,[],,0,0,0,False,True,1.0564669646994063e+18,"[{'screen_name': 'andreajenkyns', 'user_id': '1350441445'}, {'screen_name': 'DavidDavisMP', 'user_id': '2797521996'}]",offensive_language,10
588,588,1569,1569,foshtown,Fosh,41141717,1055042645335179269,/foshtown/status/1055042645335179269,2018-10-24 10:25:43,1540376743,"This is an absolute disgrace.
Fuck the conservative and unionist party, fuck them. How dare they purport to represent the people of the UK to the world with such base offensive ignorance.

Soubry, Tannock, Heidi Allen.  Why are you in the same party as this utter wallopers? https://twitter.com/guyverhofstadt/status/1055021953533272065Â â¦","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">This is an absolute disgrace.
Fuck the conservative and unionist party, fuck them. How dare they purport to represent the people of the UK to the world with such base offensive ignorance.

Soubry, Tannock, <strong>Heidi Allen</strong>.  Why are you in the same party as this utter wallopers? <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/guyverhofstadt/status/1055021953533272065"" dir=""ltr"" href=""https://t.co/2NigWs8Ujo"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/guyverhofstadt/status/1055021953533272065""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/guyverhofstadt</span><span class=""invisible"">/status/1055021953533272065</span><span class=""tco-ellipsis""><span class=""invisible"">Â </span>â¦</span></a></p>",['https://twitter.com/guyverhofstadt/status/1055021953533272065'],[],False,[],,2,1,1,True,False,,[],offensive_language,10
590,590,3810,3810,littleletters,luke,15506035,1088640318600302596,/littleletters/status/1088640318600302596,2019-01-25 03:30:52,1548387052,"same @heidiallen75 whose voting record is consistently in line with her government's austerity, the same heidi allen who last week voted to prop up that government. get to fuck with your crocodile tears. (and self-serving @frankfieldteam can do one too) https://www.theguardian.com/society/2019/jan/24/ive-absolutely-had-enough-tory-mp-embarks-on-anti-austerity-tourÂ â¦","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">same <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""426116125"" dir=""ltr"" href=""/heidiallen75""><s>@</s><b>heidiallen75</b></a> whose voting record is consistently in line with her government's austerity, the same <strong>heidi allen</strong> who last week voted to prop up that government. get to fuck with your crocodile tears. (and self-serving <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""20688804"" dir=""ltr"" href=""/frankfieldteam""><s>@</s><b>frankfieldteam</b></a> can do one too) <a class=""twitter-timeline-link"" data-expanded-url=""https://www.theguardian.com/society/2019/jan/24/ive-absolutely-had-enough-tory-mp-embarks-on-anti-austerity-tour"" dir=""ltr"" href=""https://t.co/F1x86bGROr"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.theguardian.com/society/2019/jan/24/ive-absolutely-had-enough-tory-mp-embarks-on-anti-austerity-tour""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">theguardian.com/society/2019/j</span><span class=""invisible"">an/24/ive-absolutely-had-enough-tory-mp-embarks-on-anti-austerity-tour</span><span class=""tco-ellipsis""><span class=""invisible"">Â </span>â¦</span></a></p>",['https://www.theguardian.com/society/2019/jan/24/ive-absolutely-had-enough-tory-mp-embarks-on-anti-austerity-tour'],[],False,[],,2,1,1,True,False,,[],offensive_language,1
594,594,2673,2673,obknit,Jo Hugh,966903620,1083700776533405696,/obknit/status/1083700776533405696,2019-01-11 12:22:53,1547209373,How terribly apt Heidi Allen would choose a camera angle for herself looking straight down her nose. She might start getting something right occasionally if she looked *up* to her constituents & her countrymen in general. She sure could use being taught a lesson. #politicslive,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">How terribly apt <strong>Heidi Allen</strong> would choose a camera angle for herself looking straight down her nose. She might start getting something right occasionally if she looked *up* to her constituents &amp; her countrymen in general. She sure could use being taught a lesson. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/politicslive?src=hash""><s>#</s><b>politicslive</b></a></p>",[],['politicslive'],False,[],,2,1,0,False,False,,[],offensive_language,1
647,647,618,618,AndrewTottenham,Andrew Tottenham# Revoker #StopTheCoup,766439234,1056507127362215936,/AndrewTottenham/status/1056507127362215936,2018-10-28 11:25:02,1540725902,"Ah, but she can change her mind ( but the electorate cannot on #Brexit)","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Ah, but she can change her mind ( but the electorate cannot on <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Brexit?src=hash""><s>#</s><b>Brexit</b></a>)</p>",[],['Brexit'],False,[],,0,0,0,False,True,1.0564669646994063e+18,"[{'screen_name': 'ComeOnCov', 'user_id': '216471322'}, {'screen_name': 'andreajenkyns', 'user_id': '1350441445'}]",offensive_language,10
702,702,2596,2596,katecharles1956,kathleen charles,1495563679,1084114526541410304,/katecharles1956/status/1084114526541410304,2019-01-12 15:46:59,1547308019,"Iâm sure youâre a very nice person Heidi Allen but you wonât even admit that your govn has created POVERTY, HOMELESSNESS, IN WORK&CHILD POVERTY. IF EVERYTHING HAS BEEN CUT HOW DO YOU LIVE? CAN YOU LIVE ON Â£20PER WEEK. READ THE UN REPORT!! STOP BEING IN DENIAL https://twitter.com/heidiallen75/status/1083878490825506816Â â¦","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Iâm sure youâre a very nice person <strong>Heidi Allen</strong> but you wonât even admit that your govn has created POVERTY, HOMELESSNESS, IN WORK&amp;CHILD POVERTY. IF EVERYTHING HAS BEEN CUT HOW DO YOU LIVE? CAN YOU LIVE ON Â£20PER WEEK. READ THE UN REPORT!! STOP BEING IN DENIAL <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/heidiallen75/status/1083878490825506816"" dir=""ltr"" href=""https://t.co/LbzQMYdZM0"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/heidiallen75/status/1083878490825506816""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/heidiallen75/s</span><span class=""invisible"">tatus/1083878490825506816</span><span class=""tco-ellipsis""><span class=""invisible"">Â </span>â¦</span></a></p>",['https://twitter.com/heidiallen75/status/1083878490825506816'],[],False,[],,11,4,1,True,False,,[],offensive_language,1
719,719,2498,2498,sandieshoes,sandieshoes,2170986966,1084575692786933760,/sandieshoes/status/1084575692786933760,2019-01-13 22:19:30,1547417970,"Lol Maggie wouldnât have put up with the bullshit from Tusk, Merkel, Juncker or Verhofstadt either. 

Nor would the likes of Heidi Allen have run circles around her.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Lol Maggie wouldnât have put up with the bullshit from Tusk, Merkel, Juncker or Verhofstadt either. 

Nor would the likes of <strong>Heidi Allen</strong> have run circles around her.</p>",[],[],False,[],,2,0,0,False,True,1.084442189470593e+18,"[{'screen_name': 'erniehoff1', 'user_id': '3997275863'}, {'screen_name': 'heidiallen75', 'user_id': '426116125'}, {'screen_name': 'JaneMundon', 'user_id': '185576358'}]",offensive_language,1
739,739,354,354,ThomasEvans1984,Thomas Evans (Liberal Brexiteer) âï¸â¡ï¸âªï¸â®ï¸ðï¸â¸ï¸,51052182,1071165777368244225,/ThomasEvans1984/status/1071165777368244225,2018-12-07 22:13:17,1544220797,"Watching through 2 hrs of footage at Heidi Allen's meeting earlier today discussing Brexit with her three-quarters Brexit opposing constituents. (I do make sacrifices #EarsBleeding)
4 mins in, she has already said she prefers debating in her area as people are ""more intelligent"".","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Watching through 2 hrs of footage at <strong>Heidi Allen</strong>'s meeting earlier today discussing Brexit with her three-quarters Brexit opposing constituents. (I do make sacrifices <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/EarsBleeding?src=hash""><s>#</s><b>EarsBleeding</b></a>)
4 mins in, she has already said she prefers debating in her area as people are ""more intelligent"".</p>",[],['EarsBleeding'],False,[],,17,8,4,True,False,,[],offensive_language,12
743,743,3312,3312,Annette1Hardy,Annette Hardy,362001923,1090941008068730881,/Annette1Hardy/status/1090941008068730881,2019-01-31 11:52:59,1548935579,"I can tell! What about Heidi Allen, who is also negative and seems to speak against her party all the time? Was she also selected by open primary?","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I can tell! What about <strong>Heidi Allen</strong>, who is also negative and seems to speak against her party all the time? Was she also selected by open primary?</p>",[],[],False,[],,0,0,1,True,True,1.0909263914141778e+18,"[{'screen_name': 'AidanKiely2', 'user_id': '2230140391'}]",offensive_language,1
751,751,3462,3462,JuneMay63903038,June May,869577012981137410,1089504237833371648,/JuneMay63903038/status/1089504237833371648,2019-01-27 12:43:46,1548593026,"Heidi Allen would not allow such a question. It would defeat her use of Food Banks, a godsend to her image with her targeted audience. 

Her strategy works. The English vote for greed, violence, hatred  & hypocrisy with a pretty face. The rest of the world is stunned! pic.twitter.com/4PVxBlLHRU","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Heidi Allen</strong> would not allow such a question. It would defeat her use of Food Banks, a godsend to her image with her targeted audience. 

Her strategy works. The English vote for greed, violence, hatred  &amp; hypocrisy with a pretty face. The rest of the world is stunned! <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/4PVxBlLHRU"">pic.twitter.com/4PVxBlLHRU</a></p>",[],[],True,['https://pbs.twimg.com/media/Dx6xdlTWsAAY49r.jpg'],,3,1,1,True,True,1.0888600005445878e+18,"[{'screen_name': 'Badgersgetabad', 'user_id': '1457029500'}, {'screen_name': 'Rachael_Swindon', 'user_id': '2870848881'}]",offensive_language,1
